index,url,type
12418,answers.com/topic/friday-night-lights-tv-series,benign
12419,mylife.com/c-644790490,benign
12420,en.wikipedia.org/wiki/Canada_Vignettes,benign
12421,http://www.interrail.it/bissel_new,defacement
12422,grandprixmontreal.com/shopping/birks/birks.php,benign
12423,http://emgn.com/tv/will-ferrell-vs-jimmy-fallon-vs-kevin-hart-the-superbowl-of-lip-sync-battles/,benign
12424,absoluteastronomy.com/topics/Quebec_route_138,benign
12425,en.wikipedia.org/wiki/Eric_Lecompte,benign
12426,mncourts.gov/?siteID=0&page=CourtHouseProfile&ID=40003,benign
12427,http://www.114633.com/app/member/SportOption.php?uid=guest&langx=gb,malware
12428,mylife.com/high-schools/qc/anjou/ecole-la-relance/,benign
12429,http://www.szovetseg.eu/feladatok.php?name=Private_Messages&file=index&mode=post&u=399,defacement
12430,myspace.com/alphonsosanders,benign
12431,http://pressboxsportslounge.com/wine/55-image2-wine?tmpl=component&print=1&page=,defacement
12432,nydailynews.com/topics/Casey%20Stengel,benign
12433,goldstar.com/events/new-york-city-ny/the-heroes-of-woodstock,benign
12434,http://www.bruecke-erding.de/index.php?option=com_content&view=article&id=124&Itemid=86,defacement
12435,blogs.news.com.au/dailytelegraph/timblair/index.php/dailytelegraph/comments/lionel_rose,benign
12436,healthgrades.com/provider/vince-labrecque-yl5fh/,benign
12437,odeon.co.uk/fanatic/film_info/m12982/Tinker_Tailor_Soldier_Spy/,benign
12438,lowellhistoricalsociety.org/,benign
12439,http://www.afotiadis.gr/index.php/en/reception,defacement
12440,en.wikipedia.org/wiki/Antoni_Szylling,benign
12441,boards.ancestry.com/topics.ethnic.natam.nations.metis.metisgen/231.224.1.3/mb.ashx,benign
12442,facebook.com/pages/Acad%C3%A9mie-de-Roberval/105441199488780,benign
12443,"http://moustoir-ac.fr/component/option,com_eventlist/Itemid,10/id,9/view,categoryevents/index.html",defacement
12444,http://www.kindergarten-mainbernheim.de/index.php?view=categoryevents&id=2:wochenplan&task=archive&option=com_eventlist&Itemid=102,defacement
12445,http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F4mfqa1HvzVIrLtrC+%E3%83%84%E3%82%A4%E3%83%B3%E3%83%86%,benign
12446,linkedin.com/in/dennisbennett,benign
12447,privateinvestigator-wolverhampton.co.uk/,benign
12448,http://allegro.pl/muzyka?limit=180&order=m&p=0&string=%7Bstring%7D&bmatch=seng-v6-p-sm-isqm-2-ce-0113,benign
12449,boatersplus.com/allen-1pocket-fannypak-oakbrush.html,benign
12450,http://www.artzone-chronicles.fr/index.php?option=com_content&view=article&id=119:monsters&catid=39:cinema&Itemid=11,defacement
12451,ranker.com/list/notable-nebraska-wesleyan-university-alumni-and-students/reference,benign
12452,http://www.schoolvoorontwikkeling.nl/kennisplein/blogs.1,defacement
12453,http://cltmusic.com/featured/hectagons-live-from-the-world-famous-milestone-2/,malware
12454,deepwide.co.uk/article-32-Phages.html,benign
12455,popdirt.com/will-cottons-katy-perry-portrait-unveiled/79587/,benign
12456,trailerfan.com/name/cali_timmins,benign
12457,myspace.com/revengefrance,benign
12458,en.goldenmap.com/KBLX-FM,benign
12459,linkedin.com/in/ronaldlong,benign
12460,http://comarcabrasil.com.br/index.html,defacement
12461,maps.thefullwiki.org/Yorkshire,benign
12462,alumniclass.com/pender,benign
12463,firstcitizensorg.info,phishing
12464,http://siepp.com/index.php?option=com_sobi2&catid=11,defacement
12465,faryd.com,phishing
12466,guidetosouthafricanfootball.com/the-clubs.php,benign
12467,https://chaturbate.com/tipping/spy_on_private_show_tokens_per_minute/xveryhotcouple/,benign
12468,lapres.net/curvit.html,benign
12469,trafficengland.com/,benign
12470,news.yahoo.com/capitol-police-react-onion-satire-203745430.html,benign
12471,http://pastehtml.com/view/bg8zphwms.html,phishing
12472,wn.com/Shiraz,benign
12473,http://olx.ua/uk/list/q-%D0%BA%D1%80%D0%BE%D1%81%D1%81%D0%BE%D0%B2%D0%BA%D0%B8/?page=12,benign
12474,http://www.seckmauern.de/index.php?option=com_content&view=article&id=52&Itemid=30,defacement
12475,imdb.com/name/nm0005400/,benign
12476,en.wikipedia.org/wiki/Alphonse_Desjardins_(co-operator),benign
12477,mp3feelings.com/tag/satrangi-mausam-ho-ya-gam-ke-baadal-ho,benign
12478,http://botasdevinojb.com.mx/index.html,defacement
12479,http://www.deepseapearls.com/index.php?option=com_content&view=category&layout=blog&id=98&Itemid=96&lang=fr&FontSize=font-large,defacement
12480,123people.ca/s/franco+nuovo,benign
12481,associationfootball.wikia.com/wiki/Striker,benign
12482,worthpoint.com/worthopedia/three-stooges-rare-signed-connie-cezon-costar,benign
12483,tvbdesktop.blogspot.com/2010/07/bernice-liu.html,benign
12484,lyricsmode.com/lyrics/b/bruno_mars/long_distance.html,benign
12485,youtube.com/watch?v=C8wkpr6ULag,benign
12486,musicwn.com/browse.php?artist=Gilles+Vigneault,benign
12487,scenedaily.com/news/articles/nationwideseries/Marcos_Ambrose_captures_elusive_Montreal_victory.html,benign
12488,mdavidshapiro.com/,benign
12489,corporationwiki.com/Florida/Palm-Beach/mary-alice-fortin-foundation-of-florida-inc-4060667.aspx,benign
12490,en.wikipedia.org/wiki/NRJ_(Quebec),benign
12491,http://www.holtemidtpunkt.dk/index.php?option=com_contact&view=contact&id=12:holtehelsekost&catid=12:contacts&Itemid=274,defacement
12492,movie-moron.com/?p=17880,benign
12493,http://martinprothero.com/index.php/gallery/1/'+this.theimages[picindex][1]+',defacement
12494,http://www.ccent.com.au/index.php?option=com_content&view=section&layout=blog&id=12&Itemid=189,defacement
12495,gettyimages.com/detail/51664169,benign
12496,usacreditunions.com/america-first-federal-credit-union-24694,benign
12497,http://www.safaricontractcleaners.com/index.php/ic,defacement
12498,http://www.host.hostenx.com/index.php.1,defacement
12499,cvilledst.org/,benign
12500,http://isikpandizot.com/galeri/index.php/tag/2/pandizot+%C3%A7e%C5%9Fitleri,malware
12501,http://motthegioi.vn/ho-so-tu-lieu/hlv-le-thuy-hai-noi-tat-tat-ve-vu-ban-do-cua-van-quyen-182702.html,benign
12502,profilecanada.com/companydetail.cfm?company=119223_McCarthy_Tetrault_LLP_Toronto_ON,benign
12503,bghs.org/podium/default.aspx?t=110773,benign
12504,docstoc.com/docs/1074377/Directory-New-Jersey-Agricultural-Organizations,benign
12505,http://www.job.ph/index.php?option=com_jobs&task=detail_category&id=429:insurance--financial-services&Itemid=2,defacement
12506,brigantinebeachnj.com/kern.html,benign
12507,new-haven.apartmenthomeliving.com/,benign
12508,my-casasbahia.com,phishing
12509,http://appelboerderij.nl/kampeerboerderij-/1-kampeerboerderij/detail/54-appelboerderij0008?phocaslideshow=1&tmpl=component,defacement
12510,http://www.kertemindecityforening.dk/besog-butikkerne/86-revninge-autovaerksted.html,defacement
12511,biomedexperts.com/Profile.bme/301638/Claude_de_Montigny,benign
12512,gptours.com/index.php?command=show&what=history&tourid=1051,benign
12513,http://www.fredhopper.nl/news-room/place-proximity-and-space-in-e-commerce,defacement
12514,spokeo.com/Donald+Dewar,benign
12515,nierva.com/chicago-blackhawks-wins-stanley-cup-2010/,benign
12516,huffingtonpost.com/naomi-klein,benign
12517,entertainment.ie/movie-film-trailers/The-Duchess/450.htm,benign
12518,http://gd2.alicdn.com/bao/uploaded/i2/TB1r_0YHVXXXXaoXVXXXXXXXXXX_!!0-item_pic.jpg,malware
12519,wn.com/Limited_Liability_Partnership,benign
12520,http://www.intercredit.lt/lt/raykite-mums,defacement
12521,last.fm/music/Tool/10%2C000+Days,benign
12522,liveauctioneers.com/item/5467740,benign
12523,topics.cnn.com/topics/don_cheadle,benign
12524,manta.com/c/mmcc5v4/american-electric-power-company-inc,benign
12525,booking.com/hotel/us/showboat-atlantic-city.en.html,benign
12526,http://icicibank.com/Personal-Banking/account-deposit/privilege-banking/gold-privilege/spe-puregold.page,benign
12527,http://www.alexanderstiftung.de/index.php?view=article&catid=7:alexanderpreis-2010&id=19:zweiter-preis-klaus-herrmann&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=9,defacement
12528,docstoc.com/docs/32840445/1855censusindex-full,benign
12529,http://www.feilonline.com/sejeal.jpg,defacement
12530,donpeakemusic.com/DP_pages/Don_Peake_allstars.html,benign
12531,nme.com/awards/video/id/_JsJpEXHxhU/search/erica,benign
12532,youtube.com/watch?v=509sRjDZTQk,benign
12533,vdocshop.com/doc/Canpages_/mtl-centre/2009112401/1035.html,benign
12534,particle.physics.ucdavis.edu/bios/Bronfman.html,benign
12535,ehow.com/how_2100075_buy-radio-station-software.html,benign
12536,whitefishpress.com/bookdetail.asp?book=120,benign
12537,http://www.methoni.gov.gr/Default.aspx?tabid=111,defacement
12538,myspace.com/davidloiseau,benign
12539,bronskill.tripod.com/index-8.html,benign
12540,comfibook.com/n/Kent+Larsen,benign
12541,sanantonio.citysearch.com/profile/10127735/san_antonio_tx/davis_mark_k_od_davis_vision_center.html,benign
12542,123rf.com/photo_236285_rice-paper-butterfly--idea-leuconoe--12mp-camera-super-isolation-focus-is-on-the-thorax.html,benign
12543,broadcasting.wikia.com/wiki/Chronology_of_call_letters_WMBS,benign
12544,ecolemariegibeauprimaire.com/,benign
12545,cmu.edu/news/stories/archives/2011/october/oct3_rudolphmarcuslecture.html,benign
12546,http://home.ph/sejeal.jpg,defacement
12547,http://wwwmoedasgratis2011.blogspot.com/,phishing
12548,fredmiranda.com/forum/recent/Ruben+Silva,benign
12549,yardbarker.com/mlb/teams/Oakland_Athletics/20,benign
12550,hollywoodusa.co.uk/HolyCrossObituaries/bingcrosby.htm,benign
12551,tvguide.com/celebrities/joely-fisher/157646,benign
12552,themaneater.com/maps/smoke-free-cities-missouri/,benign
12553,en.wikipedia.org/wiki/William_Couper_(naturalist),benign
12554,articles.orlandosentinel.com/keyword/courthouse,benign
12555,livestrong.com/thedailyplate/nutrition-calories/food/beavertails/beavertail/,benign
12556,hockey-reference.com/friv/birthdays.cgi?month=8&day=12,benign
12557,puchovsky.sk,malware
12558,netflix.com/Movie/The-Hamiltons/70062239,benign
12559,chennai.zameen-zaidad.com/,benign
12560,http://www.pedalecesenateciclineri.org/index.php?option=com_kunena&view=listcat&catid=0&Itemid=51,defacement
12561,newswire.ca/en/story/574651/towards-a-very-first-collective-agreement-filing-of-union-demands-by-quebec-resources-for-children-and-adults-affiliated-with-the-csd,benign
12562,http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E7%BA%BF%E6%8F%8F%E4%BD%9C%E5%93%81%E6%AC%A3%E8%B5%8F/,malware
12563,http://www.dshnr.cn/forum.php?mod=viewthread&tid=4,defacement
12564,http://www.niobestudio.com/index.php/servicios-que-ofrecemos/newsletter,defacement
12565,honestkombuchasettlement.com/,benign
12566,mylife.com/c-235117762,benign
12567,bibleknowledgebookstore.com/children/baby-einstein.html,benign
12568,http://www.newbody.pl/index.php,defacement
12569,http://psl.krotoszyn.com.pl/index.php?option=com_content&view=section&layout=blog&id=33&Itemid=71,defacement
12570,http://www.lebenslauf-fischerbach.de/index.php?option=com_content&view=article&id=7&Itemid=9,defacement
12571,amazon.com/s?ie=UTF8&rh=n%3A283155%2Ck%3AHenry%20and%20Mudge%20Cynthia%20Rylant%5Cc%20pictures%20by%20Sucie%20Stevenson&page=1,benign
12572,curefanjames.blogspot.com/2009/08/erase-erratawhat-catastrophic-insight.html,benign
12573,youtube.com/watch?v=igSwzohr4Nw,benign
12574,icehockey.wikia.com/wiki/Frank_Caprice,benign
12575,wn.com/Mora_of_Sweden__great_knives,benign
12576,http://creche-hermonville.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2NyZWNoZS1oZXJtb252aWxsZS5jb20vaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9MjUlM0FiaWVudmVudWUmY2,defacement
12577,http://classics4life.com/index.php/news-of-a-lifetime/23-1984,defacement
12578,southafrica.indymedia.org/print.php?id=4973&comments=yes,benign
12579,http://distractify.com/post/related/id/5552931a4a0c4b5b10d5da74/skip/10/limit/10/back/0,benign
12580,youtube.com/watch?v=12qCAyWhDpc,benign
12581,en.wikipedia.org/wiki/Bozak,benign
12582,http://extratorrent.cc/torrent_download/4190334/Mahatma+Gandhi+-+Essays+%26+Reflections+-+Dr.+Sarvepalli+Radhakrishnan.torrent,benign
12583,uk.linkedin.com/in/peterdavidwalsh,benign
12584,facebook.com/people/Brock-Davis/1426800003,benign
12585,myspace.com/thepartydeath,benign
12586,onesixthnet.yuku.com/topic/18245,benign
12587,trendbettor.com/college-basketball/marquette-golden-eagles-statistics/,benign
12588,worldfamilies.net/surnames/hodges/pats,benign
12589,jasonosman.com/,benign
12590,http://www.tvsk.com.au/stockists,defacement
12591,http://tobogo.net/cdsb/board.php?board=unfair&bm=view&no=69&category=&auth=&page=1&search=&keyword=&recom=,benign
12592,reunion.com/davidkolb/,benign
12593,youtube.com/watch?v=A8oju509hwk,benign
12594,torrentreactor.net/search.php?search=2&words=fuck-me-mom-and-me-14&lang=,benign
12595,http://www.vnic.co/mua-ban/mua-ban-nha-o-nha-xuong.html,defacement
12596,english.turkcebilgi.com/Colleen+Dewhurst,benign
12597,http://hoaphatelectric.com/san-pham/he-thong-tich-hop-cis?page=shop.product_details&category_id=18&flypage=flypage.tpl&product_id=3,defacement
12598,exchangezones.com/page367.htm,benign
12599,be.linkedin.com/in/lynncohen,benign
12600,http://img2.shougongke.com/Public/data/hand/201412/24/main/1419385474199984_593.jpg,malware
12601,wildsound-filmmaking-feedback-events.com/them.html,benign
12602,http://viticoltura.net/index.php/esperienze-nel-vigneto/meccanizzazione-e-forme-di-potatura.html?tmpl=component&print=1&page=,defacement
12603,http://dl.get1993desk.com/n/84728686/PJCaptureScriptsEdition.exe,malware
12604,zimbio.com/Len+Lesser,benign
12605,ojoalvarad.000webhostapp.com,phishing
12606,snooth.com/wine/domaine-nicolas-girard-menetou-salon-2009/,benign
12607,jaguars101.com/2011/09/09/season-preview-5-jacksonville-jaguars-that-will-surprise-you-during-the-regular-season,benign
12608,http://www.adventustechnology.com/management-team/74-sylvie-franz.html,defacement
12609,http://pornsharing.com/sexy-jasmin-jae-with-huge-fake-tits-and-bald-pierced-pussy_v79208,benign
12610,etherpay.site,phishing
12611,jazzbymail.com/FeaturedArtist.aspx?iPID=1026&sAN=Jim+Cullum+Jazz+Band,benign
12612,http://www.photoremote.de/de/lexikon,defacement
12613,fgagnon.com/vadnais/eng/tree/dat16.htm,benign
12614,thecre.com/ombpapers/OMB_Officials.htm,benign
12615,imdb.com/name/nm0202603/bio,benign
12616,http://www.zaehringer.org/index.php?option=com_content&view=article&id=62&Itemid=91,defacement
12617,myspace.com/jonbolenfanpage,benign
12618,http://theplumbingdoctor.net/water-heaters/water-heaters.html,defacement
12619,mtv.com/music/artist/saadiq_raphael/artist.jhtml,benign
12620,peacecc.blogspot.com/,benign
12621,northdakotaboats.com/,benign
12622,europejazz.net/mus/browne.htm,benign
12623,tundra-animals-plants.blogspot.com/,benign
12624,http://otomoto.pl/oferta/liebherr-l-556-igla-znemiec-volvo-komatsu-cat-550-ID5soHo7.html,benign
12625,http://dypreprint.com/pro_info.aspx?id=81,defacement
12626,http://realnoob.com/Pagos/Paypal/Acceptpayment/Id/23404sd/TTrT.htm,phishing
12627,rbls.org/pipelinecommercial.emergis.com,benign
12628,http://searchengineland.com/unzip-the-secrets-behind-leveraging-unique-identifiers-structured-data-in-e-commerce-178692,benign
12629,insideview.com/directory/bernstein-rein-advertising-inc,benign
12630,videosurf.com/bob-steele-26272,benign
12631,http://sagedecision.com/english/index.php?format=feed&type=atom,defacement
12632,http://indianexpress.com/article/entertainment/bollywood/salman-khans-sister-arpita-clarifies-about-being-human/,benign
12633,tvguide.com/celebrities/ilona-elkin/205769,benign
12634,zimbio.com/photos/Jan+Hejda/Jean-Sebastien+Giguere,benign
12635,ritchie.gather.com/,benign
12636,blog.al.com/goldmine/2009/03/auburn_assistant_john_cooper_s.html,benign
12637,amazon.com/s?ie=UTF8&keywords=Dan%20Pastorini&rh=i%3Aaps%2Ck%3ADan%20Pastorini&page=1,benign
12638,exposay.com/joie-lee-do-the-right-thing-20th-anniversary-new-york-special-screening---arrivals/p/31115/1/?f=Joie+Lee,benign
12639,facebook.com/pages/Rudy-Bozak/108397009183971,benign
12640,http://www.werderfan-fahrten.de/index.php?option=com_content&view=article&id=49&Itemid=74,defacement
12641,thefreelibrary.com/Le+contrat+de+mariage+en+droit+quebecois+%3a+un+destin+marque+du+sceau...-a0162577071,benign
12642,guitaretab.com/f/frank-marino/,benign
12643,tennessee.gov/tsla/history/vital/death39.htm,benign
12644,xvideos.com/?k=japan,benign
12645,wellsfargo.com.signalwarrior.com,phishing
12646,goingoutside.com/lake/103/1032276_Lake_Vermilion_Illinois.html,benign
12647,igooglemaps.com/europe/slovenia/,benign
12648,prowrestling.net/artman/publish/WWE/WWE_s_Jonathan_Coachman_hired_by_ESPN_printer.shtml,benign
12649,weblocal.ca/bobby-lalonde-music-vankleek-hill-on.html,benign
12650,fic.com.tw/,benign
12651,http://www.radioniepokalanow.pl/program/audycje/w-dialogu-o-bogu.html,defacement
12652,http://mic.com/articles/117468/here-s-how-many-people-millennials-really-have-sex-with-versus-our-parents,benign
12653,http://www.centercamping.com.br/index.php?option=com_content&view=article&id=53:telefones-uteis&Itemid=77,defacement
12654,manta.com/ic/mtqy5l5/ca/residence-ignace-bourget,benign
12655,http://techcrunch.com/2015/05/12/maker-faire-goes-online-with-a-new-social-network-for-makers-called-makerspace/,benign
12656,sputnikmusic.com/review/4969/Taproot-Blue-Sky-Research/,benign
12657,discogs.com/Blevin-Blectum-Magic-Maple/release/320640,benign
12658,newpontiaccars.net/2004-pontiac-gto,benign
12659,http://www.majestic.com.tr/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5tYWplc3RpYy5jb20udHIvdml6ZS1pc2xlbWxlcmkvMzgtcGFzYXBvcnQvNTUtcGFzYXBvcnQtdml6ZS1pc2xlbWxlcmkuaHRtbA==,defacement
12660,mylifeisacupcake.com/,benign
12661,metacafe.com/watch/5262734/black_devil_moscow_ride_on_r1/,benign
12662,http://mashable.com/people/55351593b589e459fc064796/2015/04/30/blue-origin-spaceship-test,benign
12663,baybridgeinnoakland.com/,benign
12664,ca.answers.yahoo.com/question/index?qid=20111113025141AA3KRbz,benign
12665,http://indianexpress.com/article/opinion/columns/inflation-is-bad-but-is-deflation-good/,benign
12666,nukesoccer.com/world-cup-2014-qualifiers-canada-gets-point-moves-on/,benign
12667,iaaf.org/athletes/biographies/country=blr/athcode=60988/index.html,benign
12668,home.comcast.net/~vetterma/bib_t.htm,benign
12669,chase.com.ec.p-stella.com,phishing
12670,bostonherald.com/blogs/sports/rap_sheet/index.php/2011/10/02/the-patriots-and-the-raiders-kick-it-off-at-oco-coliseum-whats-happening-7-3-patriots/,benign
12671,rateyourmusic.com/release/album/a_silver_mt__zion/he_has_left_us_alone_but_shafts_of_light_sometimes_grace_the_corner_of_our_rooms___/,benign
12672,tulumba.com/storeitem.asp?ic=VIFR006006,benign
12673,myspace.com/whitelesbianrapper,benign
12674,eagleswords.com/,benign
12675,fusedfilm.com/2008/11/fused-focus-2009-universal-pictures-preview-line-up/,benign
12676,imortuary.com/cemeteries/missouri/kansas-city.php,benign
12677,musicstack.com/records-cds/rod+mckuen,benign
12678,http://babal.net/books/view/1386/%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D8%A7%D9%84%D8%B7%D8%A8%D8%B1%D9%89-%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D8%A7%D9%84%D8%B1%D8%B3%D9%84-%D9%88%D8%A7%D9%84%D9%85%D9%84%D9%88%,benign
12679,facebook.com/pages/Saint-DenisSaint-Columba-School/91920954966,benign
12680,classmates.com/directory/public/memberprofile/list.htm?regId=8687601113,benign
12681,http://ytxx.myxw.cn/images/?http://us.battle.net/login/en/?ref=http://ztpddguus.battle.net/d3/en/index&app=com-d3,phishing
12682,http://www.lacos.de/cms_neu/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5sYWNvcy5kZS9jbXNfbmV1L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTQ2JTNBc29uc3RpZ2VzJmNhdGlk,defacement
12683,ovguide.com/the-caveman's-valentine-9202a8c04000641f8000000000c2c75f,benign
12684,http://steamcommunity.com/sharedfiles/filedetails/%22http://steamcommunity.com/id/Smalls_loves_amputee_porn/screenshots/?appid=440%22,benign
12685,wolverhamptonspiritualistchurch.info/,benign
12686,jeffbennett.com/,benign
12687,plsearch.com/Alex+N+Balakov,benign
12688,finderscheapers.com/Search.aspx?kw=Holt+McDougal+Algebra+I+Burger,benign
12689,rpo.library.utoronto.ca/timeline/,benign
12690,linkedin.com/in/whalkovitch,benign
12691,http://www.sanluricalcio.it/index.php?option=com_content&view=article&id=375:premiazioni-3&catid=41:memorial-cellino&Itemid=57,defacement
12692,yellowpages.ca/bus/Quebec/Montreal/Tetley-William-P/5223517.html,benign
12693,twbooks.co.uk/authors/anthonybouchera.html,benign
12694,pics.musculardevelopment.com/index.php?mode=browse&id=19906&eventcode=1406,benign
12695,http://9779.info/%E6%9F%93%E7%BA%B8%E4%BD%9C%E5%93%81%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
12696,http://www.mandyvollmer.de/sejeal.jpg,defacement
12697,myspace.com/prideandprejudice2005,benign
12698,theage.com.au/afl/afl-news/age-footballer-of-the-year--round-21-votes-20110815-1ith7.html,benign
12699,http://allegro.pl/listing/user/listing.php?us_id=1217588&order=qd&price_from=49&price_to=49&string=NO%C5%BBE+ROYALTY+LINE+8+cz%C4%99%C5%9Bci&search_scope=userItems-1217588&price_enabled=1&bmatch=seng-,benign
12700,yamahamusician.com/,benign
12701,4261detroit.com/,benign
12702,http://www.expatsalon.ru/index.php/2009-03-04-07-22-09/7/detail/21-dsc01726.html?tmpl=component,defacement
12703,paypal.com.ecoteh.org,phishing
12704,groups.google.com/group/alt.obituaries/browse_thread/thread/6c13f57d109ee72b?pli=1,benign
12705,ceasiamag.com/article/rosemount-3051s-multivariable-transmitter-available-from-emerson/5689,benign
12706,northern-container.com/contact-us.html,benign
12707,http://xhamster.com/movies/4577692/young_russian_model_doing_his_2cond_time_with_old_ed.html,benign
12708,smtnet.com/Forums/index.cfm?fuseaction=view_thread&Thread_ID=6648,benign
12709,theaustralian.com.au/news/nation/two-die-as-seaplane-test-flight-plunges-into-snowy-mountains-lake/story-e6frg6nf-1226081628347,benign
12710,beemp3.com/download.php?file=5837438&song=Rock+Your+Body+Rock,benign
12711,archive.org/stream/historydirectory00leon/historydirectory00leon_djvu.txt,benign
12712,http://zeilschiptradewind.com/Media/Trulia/index.htm,phishing
12713,hockeyfightvids.com/2011/09/daniel-lacroix-vs-matt-johnson-10-15-1996/,benign
12714,pricegraphicarts.tripod.com/WorldWideTerrorism/id48.htm,benign
12715,amazon.com/Come-See-Aleksei-Kravchenko/dp/B0000BWVCR,benign
12716,articles.businessinsider.com/2011-06-03/markets/30023747_1_nfib-unfilled-job-openings-small-business,benign
12717,http://xossip.com/forumdisplay.php?s=1a0185aef96dc82d1f523a00d7134802&f=63&sort=voteavg,benign
12718,fcps-lausd-ca.schoolloop.com/,benign
12719,legacy.com/obituaries/independentmail/obituary-preview.aspx?n=dwain-freeman&pid=143307278&referrer=2067,benign
12720,experienceproject.com/groups/Loved-Someone-That-Didnt-Love-Me/forum/How-Do-You-Forget-Someone-Who-Broke-Your-Heart/4579,benign
12721,wikiworldbook.com/global-address-book/Kevin-Edwards,benign
12722,http://www.saludyestetica.cl/x.txt,defacement
12723,covingtonvending.com,phishing
12724,http://www.trees-partner.ch/index.php?view=article&id=10:login&tmpl=component&print=1&layout=default&page=&option=com_content,defacement
12725,vodpod.com/watch/2648642-raveena-tandon,benign
12726,youtube.com/watch?v=XtaYmsOi908,benign
12727,nhl.com/ice/page.htm?id=31026,benign
12728,http://kreuzleger.net/de/produkte/verblocker/rs-120.html,defacement
12729,http://9779.info/%E5%BF%AB%E4%B9%90%E6%9A%91%E5%81%87%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
12730,tower.com/earthquake-ea-ski-cd/wapi/106077972,benign
12731,en.goldenmap.com/1987_Rugby_World_Cup,benign
12732,bigthink.com/ideas/38320,benign
12733,http://www.controlesuasvendas.com/controle-financeiro/21-ganancia-financas-pessoais.html,defacement
12734,ufuzy3xalkx1fddhxiaink7w.review,malware
12735,buscrazy.net/,benign
12736,aeroportdequebec.com/en/,benign
12737,wildsound-filmmaking-feedback-events.com/2006_romance_movies.html,benign
12738,articles.chicagotribune.com/2001-05-08/news/0105080284_1_soccer-lynwood-expo-center,benign
12739,http://www.otracosa.eu/collectie/244-acc-155.html,defacement
12740,xxxlf.com/pornstar/Lara-Roxx.html,benign
12741,toronto.com/listing/376162--bluma-appel-theatre,benign
12742,http://www.techlimits.com/downloads/478-sketchup-pro-demo?platform=mac,defacement
12743,anuncappedpen.wordpress.com/,benign
12744,people.famouswhy.com/brandon_dubinsky/,benign
12745,http://www.ijsbaanapeldoorn.nl/fotos-videos.html?vsig4_0=6&vsig4_1=18,defacement
12746,http://guianaturologia.com.br/comunidade/videos/76-bruno-de-mattos/video/11-Naturologia:+alunos+da+Unisul+aprendem+na+pr?`?tica.html,defacement
12747,http://www.albondon.org/index.php/component/banners/click/18,defacement
12748,progressivepulse.com/blog2/tag/norma-desmond/,benign
12749,wiki.navit-project.org/index.php/OSD_Layouts,benign
12750,jcwhitemusic.webs.com/,benign
12751,http://www.ex-forex.info/ourfriends/index.html?part=3,defacement
12752,proimagehost.com/tmp5/tmp251/cnf646/mx_78.htm,benign
12753,http://www.schoolvoorontwikkeling.nl/wat-doen-we/trainingen/86-enneagram-procesmodel?tmpl=component&print=1&layout=default&page=,defacement
12754,http://centrofierachiuduno.com/index.php?option=com_content&view=article&id=30:pagamento-e-garanzia&catid=8:regolamento&Itemid=12,defacement
12755,english.turkcebilgi.com/Kansas+City%2c+Missouri,benign
12756,energiecardio.com/en/centres/laval-pont-viau-pour-elle/coordonnees-horaires.php,benign
12757,kbay.com/,benign
12758,parafpuan-hediye-halkbank.com,phishing
12759,joannekelly.nudenakedcelebrities.com/,benign
12760,stevemartin.com/stevemartin/news/,benign
12761,http://www.pidloga.com/index.php?option=com_virtuemart&Itemid=70,defacement
12762,metrolyrics.com/courage-for-hugh-maclennan-lyrics-tragically-hip.html,benign
12763,linkedin.com/pub/g%C3%A9rard-cossette/28/614/950,benign
12764,en.wikipedia.org/wiki/Olympiahalle,benign
12765,http://mylust.com/videos/64327/vintage-video-with-lot-of-nuns-and-their-useless-conversations/,benign
12766,standardlifeinvestments.com/,benign
12767,http://mic.com/articles/115738/japanese-airline-celebrates-star-wars-the-force-awakens-with-a-giant-r2-d2-airplane,benign
12768,http://www.spicebrush.nl/index.html,defacement
12769,corporate.disney.go.com/careers/who_walt_disney_animation_studios.html,benign
12770,http://www.nfa.com.tr/index.php?option=com_content&view=article&id=52&Itemid=102,defacement
12771,en.wikipedia.org/wiki/Douglas_Mental_Health_University_Institute,benign
12772,yelp.com/biz/ferrareses-deli-restaurant-oakdale,benign
12773,http://www.sgeo.net/index.php?option=com_k2&view=item&layout=item&id=24&Itemid=11,defacement
12774,willardswormholes.com/?p=4677,benign
12775,http://www.fredhopper.com/news-room/place-proximity-and-space-in-e-commerce,defacement
12776,electionsmanitoba.ca/election/voters/advance-locations.asp,benign
